Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
35000.0,2015-11-11,credit_card,,119.7%,148xx,NY,< 1 year,0.0
18000.0,2018-09-16,Credit card refinancing,,25.91%,606xx,IL,< 1 year,0.0
1000.0,2018-11-23,Other,505.0,33.7%,314xx,GA,4 years,0.0
2000.0,2017-08-09,other,,11.53%,805xx,CO,< 1 year,0.0
10000.0,2018-08-13,Credit card refinancing,,43.12%,346xx,FL,< 1 year,0.0
35000.0,2017-05-24,Debt consolidation,584.0,18.89%,925xx,CA,< 1 year,0.0
6000.0,2017-07-15,Debt consolidation,,-1%,730xx,OK,< 1 year,0.0
40000.0,2018-09-02,Debt consolidation,,14.66%,034xx,NH,10+ years,0.0
10000.0,2018-10-24,Debt consolidation,536.0,0%,853xx,AZ,< 1 year,0.0
15000.0,2018-04-18,Debt consolidation,,30.37%,891xx,NV,< 1 year,0.0
2000.0,2017-05-13,debt_consolidation,,23.07%,978xx,OR,< 1 year,0.0
35000.0,2015-08-12,debt_consolidation,,45.56%,986xx,WA,< 1 year,0.0
2000.0,2015-10-16,medical,,11.63%,951xx,CA,< 1 year,0.0
20000.0,2018-03-05,Debt consolidation,,75.06%,957xx,CA,< 1 year,0.0
6000.0,2016-08-19,car,,10.54%,186xx,PA,< 1 year,0.0
35000.0,2018-06-15,Debt consolidation,,37.04%,103xx,NY,< 1 year,0.0
40000.0,2018-03-20,Debt consolidation,,51.26%,782xx,TX,< 1 year,0.0
7725.0,2018-03-25,Car financing,,100%,334xx,FL,< 1 year,0.0
2500.0,2018-02-16,Debt consolidation,,3.26%,394xx,MS,< 1 year,0.0
2500.0,2014-09-04,debt_consolidation,497.0,11.14%,751xx,TX,< 1 year,0.0
15000.0,2017-02-21,Debt consolidation,592.0,47.24%,483xx,MI,< 1 year,0.0
5000.0,2013-03-20,home_improvement,679.0,14.18%,967xx,HI,< 1 year,0.0
15000.0,2017-07-18,Debt consolidation,658.0,18.22%,983xx,WA,4 years,0.0
2000.0,2014-09-03,major_purchase,501.0,0.43%,070xx,NJ,< 1 year,0.0
20000.0,2018-08-05,Debt consolidation,,25.89%,112xx,NY,< 1 year,0.0
30000.0,2016-05-30,house,,16.4%,604xx,IL,5 years,0.0
20000.0,2014-01-30,other,841.0,75.11%,331xx,FL,< 1 year,0.0
11475.0,2017-09-13,small_business,,7.11%,913xx,CA,< 1 year,0.0
30000.0,2015-11-10,other,,2.4%,530xx,WI,,0.0
12500.0,2018-10-03,Car financing,,100%,302xx,GA,4 years,0.0
20000.0,2016-11-21,medical,638.0,24.07%,380xx,TN,< 1 year,0.0
7000.0,2017-01-07,Other,578.0,14.81%,370xx,TN,< 1 year,0.0
5000.0,2016-06-14,debt_consolidation,,15.89%,769xx,TX,< 1 year,0.0
25000.0,2018-10-01,Debt consolidation,,69.78%,080xx,NJ,< 1 year,0.0
2000.0,2018-10-18,Other,,18.81%,913xx,CA,< 1 year,0.0
20000.0,2017-10-05,Debt consolidation,655.0,6.12%,902xx,CA,< 1 year,0.0
1500.0,2013-12-12,other,,0%,850xx,AZ,< 1 year,0.0
6000.0,2014-09-05,Home improvement,678.0,9.54%,037xx,NH,6 years,0.0
10000.0,2017-09-27,credit_card,,42.43%,983xx,WA,5 years,0.0
1000.0,2016-11-29,Debt consolidation,536.0,0%,320xx,FL,< 1 year,0.0
20000.0,2017-03-10,other,,2.11%,670xx,KS,< 1 year,0.0
12000.0,2018-11-18,Other,,44.59%,844xx,UT,< 1 year,0.0
25000.0,2013-09-15,debt_consolidation,634.0,10.22%,109xx,NY,< 1 year,0.0
10000.0,2018-10-29,Other,,17.83%,065xx,CT,< 1 year,0.0
1000.0,2018-02-05,Other,,558.3%,237xx,VA,< 1 year,0.0
25000.0,2014-12-22,credit_card,745.0,90.85%,483xx,MI,< 1 year,0.0
3000.0,2018-05-08,Other,,11.83%,906xx,CA,< 1 year,0.0
1000.0,2015-10-01,car,,422.29%,413xx,KY,< 1 year,0.0
35000.0,2013-06-30,debt_consolidation,683.0,63.23%,751xx,TX,< 1 year,0.0
25000.0,2014-04-07,home_improvement,652.0,20.03%,212xx,MD,< 1 year,0.0
6000.0,2015-03-20,credit_card,,20.98%,151xx,PA,5 years,0.0
2000.0,2018-11-11,Vacation,,34.19%,804xx,CO,< 1 year,0.0
1000.0,2016-11-23,Other,589.0,25.34%,151xx,PA,< 1 year,0.0
10000.0,2015-09-29,home_improvement,,17.28%,553xx,MN,< 1 year,0.0
2000.0,2018-12-03,Other,,6.6%,665xx,KS,< 1 year,0.0
30000.0,2018-10-11,Debt consolidation,,18.92%,451xx,OH,< 1 year,0.0
20000.0,2017-10-04,Debt consolidation,656.0,24.67%,462xx,IN,< 1 year,0.0
2500.0,2018-08-13,Debt consolidation,,19.99%,441xx,OH,< 1 year,0.0
5000.0,2016-08-10,debt_consolidation,,7.16%,531xx,WI,< 1 year,0.0
25000.0,2018-12-04,Business,,8.11%,967xx,HI,< 1 year,0.0
25000.0,2016-06-11,home_improvement,,24.77%,173xx,PA,5 years,0.0
1000.0,2016-11-16,Other,501.0,223.26%,123xx,NY,< 1 year,0.0
20000.0,2018-04-15,Debt consolidation,,14.57%,852xx,AZ,2 years,0.0
5000.0,2012-12-29,debt_consolidation,688.0,18.26%,606xx,CA,< 1 year,0.0
3000.0,2018-07-24,Other,624.0,0.43%,114xx,NY,< 1 year,0.0
1000.0,2018-05-18,Moving and relocation,,7.13%,347xx,FL,< 1 year,0.0
1000.0,2011-07-22,medical,554.0,6%,152xx,PA,< 1 year,0.0
20000.0,2018-05-16,Credit card refinancing,,100%,334xx,FL,< 1 year,0.0
8000.0,2016-02-05,credit_card,,25.3%,474xx,IN,< 1 year,0.0
35000.0,2018-05-11,Credit card refinancing,,35.86%,600xx,IL,< 1 year,0.0
3400.0,2018-12-28,Debt consolidation,,5.26%,759xx,TX,< 1 year,0.0
18500.0,2017-12-22,Debt consolidation,668.0,31.67%,018xx,MA,< 1 year,0.0
30000.0,2017-02-03,debt_consolidation,,28.17%,207xx,MD,< 1 year,0.0
30000.0,2017-06-21,debt_consolidation,,14.13%,191xx,PA,< 1 year,0.0
40000.0,2018-10-01,Debt consolidation,,34.91%,100xx,NY,< 1 year,0.0
13000.0,2013-10-02,debt_consolidation,656.0,12.07%,190xx,PA,< 1 year,0.0
35000.0,2018-10-19,Debt consolidation,,18.16%,958xx,CA,< 1 year,0.0
10000.0,2011-07-15,debt_consolidation,461.0,47.74%,785xx,TX,< 1 year,0.0
25000.0,2018-11-02,Moving and relocation,,7.75%,060xx,CT,< 1 year,0.0
25000.0,2016-11-08,debt_consolidation,,36.65%,935xx,CA,< 1 year,0.0
9500.0,2014-12-28,debt_consolidation,693.0,2.68%,986xx,WA,< 1 year,0.0
35000.0,2016-05-15,debt_consolidation,,18.02%,940xx,CA,5 years,0.0
1000.0,2018-12-30,Debt consolidation,,30.86%,794xx,TX,< 1 year,0.0
6000.0,2014-05-12,Business,713.0,3.41%,921xx,CA,2 years,0.0
24500.0,2018-08-14,Car financing,,100%,458xx,OH,10+ years,0.0
5000.0,2016-08-30,medical,,6.17%,713xx,LA,< 1 year,0.0
27000.0,2011-11-25,debt killer,664.0,14.14%,331xx,FL,2 years,0.0
5000.0,2017-11-15,Medical expenses,,100%,932xx,CA,< 1 year,0.0
4000.0,2018-07-30,Other,,16.02%,925xx,CA,< 1 year,0.0
10000.0,2018-02-19,Credit card refinancing,,51.9%,394xx,MS,< 1 year,0.0
40000.0,2018-01-18,Credit card refinancing,727.0,39.84%,390xx,MS,< 1 year,0.0
1000.0,2017-12-06,Debt consolidation,543.0,46.93%,852xx,AZ,< 1 year,0.0
3500.0,2018-06-28,Other,,293.75%,974xx,OR,< 1 year,0.0
20000.0,2018-11-08,Debt consolidation,,33.75%,433xx,OH,< 1 year,0.0
20000.0,2017-02-03,Debt consolidation,508.0,38.09%,551xx,MN,< 1 year,0.0
10000.0,2018-11-07,Credit card refinancing,,88.2%,410xx,KY,< 1 year,0.0
3000.0,2018-11-19,Credit card refinancing,,58.18%,047xx,ME,< 1 year,0.0
2000.0,2018-06-09,Debt consolidation,,30.34%,714xx,LA,< 1 year,0.0
19000.0,2015-02-05,debt_consolidation,874.0,25.1%,852xx,AZ,< 1 year,0.0
12625.0,2018-04-27,Car financing,,100%,774xx,TX,< 1 year,0.0
2500.0,2017-08-28,Moving and relocation,524.0,100%,117xx,NY,< 1 year,0.0
12000.0,2018-02-03,Debt consolidation,,11.62%,400xx,KY,< 1 year,0.0
5000.0,2018-06-16,Medical expenses,,24.81%,922xx,CA,< 1 year,0.0
1000.0,2018-09-25,Other,,0%,257xx,WV,< 1 year,0.0
10000.0,2018-07-15,Home improvement,,10.29%,462xx,IN,< 1 year,0.0
5000.0,2015-06-26,debt_consolidation,,7.52%,191xx,PA,< 1 year,0.0
10000.0,2018-08-24,Credit card refinancing,,29.75%,786xx,TX,< 1 year,0.0
1000.0,2018-11-29,Other,,35.94%,770xx,TX,5 years,0.0
35000.0,2018-06-20,Credit card refinancing,,50.01%,604xx,IL,< 1 year,0.0
1000.0,2018-07-08,Other,,22.24%,701xx,LA,< 1 year,0.0
7575.0,2018-03-26,Car financing,,100%,320xx,FL,,0.0
15000.0,2018-06-06,Debt consolidation,,100%,144xx,NY,< 1 year,0.0
2000.0,2014-12-01,credit_card,630.0,0%,105xx,NY,< 1 year,0.0
5000.0,2018-04-17,Debt consolidation,,56.43%,804xx,CO,,0.0
5000.0,2018-02-20,Debt consolidation,,35.53%,752xx,TX,< 1 year,0.0
25000.0,2018-08-02,Debt consolidation,,9.88%,902xx,CA,< 1 year,0.0
5000.0,2016-03-12,other,,1.88%,018xx,MA,5 years,0.0
20000.0,2015-01-16,home_improvement,680.0,21.72%,780xx,TX,< 1 year,0.0
2000.0,2014-10-10,debt_consolidation,658.0,46.86%,662xx,KS,< 1 year,0.0
10000.0,2015-02-10,debt_consolidation,501.0,45.03%,346xx,FL,< 1 year,0.0
8000.0,2017-10-22,Home buying,,100%,272xx,NC,< 1 year,0.0
10000.0,2017-07-24,debt_consolidation,,0.31%,111xx,NY,< 1 year,0.0
5000.0,2018-10-24,Debt consolidation,586.0,33.17%,191xx,PA,< 1 year,0.0
10000.0,2012-11-19,other,654.0,23.22%,207xx,MD,8 years,0.0
4000.0,2017-08-08,Credit card refinancing,512.0,10.98%,087xx,NJ,< 1 year,0.0
2000.0,2018-09-20,Other,,1.2%,070xx,NJ,< 1 year,0.0
15000.0,2014-10-05,credit_card,647.0,49.39%,761xx,TX,< 1 year,0.0
10000.0,2017-09-12,debt_consolidation,,6.99%,957xx,CA,< 1 year,0.0
2000.0,2018-06-04,Other,,9.87%,914xx,CA,< 1 year,0.0
28000.0,2014-11-03,debt_consolidation,694.0,20.15%,730xx,OK,< 1 year,0.0
15000.0,2017-11-20,Other,653.0,13.23%,782xx,TX,< 1 year,0.0
40000.0,2018-10-08,Debt consolidation,,31.7%,571xx,SD,< 1 year,0.0
3000.0,2016-04-26,debt_consolidation,,56.89%,940xx,CA,< 1 year,0.0
1000.0,2015-09-15,other,,-1%,910xx,CA,< 1 year,0.0
20000.0,2018-10-18,Other,,6.71%,782xx,TX,< 1 year,0.0
10000.0,2017-10-11,Debt consolidation,668.0,9.57%,551xx,MN,< 1 year,0.0
15000.0,2018-10-23,Credit card refinancing,,8.03%,060xx,CT,< 1 year,0.0
10000.0,2018-09-21,Green loan,,20.19%,606xx,IL,< 1 year,0.0
20000.0,2017-02-28,Debt consolidation,665.0,17.71%,890xx,NV,< 1 year,0.0
20000.0,2015-03-29,home_improvement,,23.21%,670xx,KS,< 1 year,0.0
10000.0,2017-12-06,Other,524.0,0.23%,625xx,IL,< 1 year,0.0
7500.0,2012-11-28,debt consolidation,676.0,3.82%,301xx,GA,3 years,0.0
16000.0,2017-01-05,Debt consolidation,664.0,41.43%,230xx,VA,< 1 year,0.0
2000.0,2015-08-28,debt_consolidation,,0%,601xx,IL,< 1 year,0.0
20000.0,2017-09-05,Credit card refinancing,644.0,3.23%,305xx,GA,,0.0
1000.0,2017-09-21,medical,,19.66%,322xx,FL,5 years,0.0
20000.0,2018-12-02,Credit card refinancing,,21.68%,339xx,FL,,0.0
3500.0,2018-10-20,Moving and relocation,,0.55%,190xx,PA,< 1 year,0.0
1000.0,2017-03-21,Moving and relocation,605.0,18.13%,338xx,FL,< 1 year,0.0
7500.0,2015-08-12,debt_consolidation,666.0,45.83%,452xx,OH,< 1 year,0.0
3000.0,2017-12-15,Debt consolidation,664.0,15.52%,606xx,IL,< 1 year,0.0
15000.0,2012-07-03,medical,657.0,18%,070xx,NJ,< 1 year,0.0
2500.0,2018-08-29,Car financing,,12.76%,315xx,GA,< 1 year,0.0
30000.0,2015-04-07,Debt consolidation,,19.01%,036xx,NH,10+ years,2.0
11000.0,2008-01-18,personal,715.0,16.88%,606xx,IL,10+ years,0.0
25000.0,2015-04-12,Major purchase,,4.47%,890xx,NV,,0.0
3000.0,2018-10-06,Medical expenses,,16.77%,606xx,IL,< 1 year,0.0
10000.0,2017-08-10,debt_consolidation,,9.2%,606xx,IL,5 years,0.0
25000.0,2016-03-12,other,,19.2%,380xx,TN,< 1 year,0.0
10000.0,2016-03-15,Business Loan,,-1%,972xx,OR,< 1 year,0.0
23000.0,2017-08-18,Car financing,601.0,39.22%,156xx,PA,< 1 year,0.0
15000.0,2017-11-18,Debt consolidation,,100%,331xx,FL,< 1 year,0.0
10000.0,2015-07-15,debt_consolidation,,40.21%,306xx,GA,< 1 year,0.0
5000.0,2018-08-21,Medical expenses,,0.82%,453xx,OH,< 1 year,0.0
30000.0,2016-12-28,Debt consolidation,643.0,29.74%,087xx,NJ,< 1 year,0.0
1200.0,2017-04-24,Other,593.0,0.84%,773xx,TX,< 1 year,0.0
40000.0,2017-03-21,other,,2.97%,605xx,IL,< 1 year,0.0
15000.0,2014-12-10,credit_card,517.0,188.16%,075xx,NJ,< 1 year,0.0
6825.0,2018-12-27,Credit card refinancing,,25.09%,341xx,FL,< 1 year,0.0
1000.0,2017-09-04,Medical expenses,572.0,24.41%,978xx,OR,< 1 year,0.0
5000.0,2015-08-09,debt_consolidation,,6.9%,068xx,CT,< 1 year,0.0
25000.0,2016-04-07,house,,2.45%,751xx,TX,5 years,0.0
10000.0,2018-08-18,Debt consolidation,,33.58%,786xx,TX,< 1 year,0.0
25000.0,2018-07-01,Home buying,,13.02%,109xx,NY,< 1 year,0.0
29000.0,2012-12-01,debt_consolidation,665.0,53.31%,926xx,CA,< 1 year,0.0
35000.0,2017-01-26,home_improvement,,-1%,766xx,TX,5 years,0.0
33000.0,2015-02-11,debt_consolidation,601.0,16.97%,949xx,CA,< 1 year,0.0
1000.0,2017-05-11,debt_consolidation,,3.36%,895xx,NV,5 years,0.0
1000.0,2018-10-10,Other,,8.11%,113xx,NY,< 1 year,0.0
10000.0,2018-01-06,Credit card refinancing,723.0,24.74%,358xx,AL,< 1 year,0.0
10000.0,2015-01-31,debt_consolidation,551.0,4.51%,446xx,OH,< 1 year,0.0
15000.0,2016-11-14,Debt consolidation,594.0,49.92%,070xx,NJ,< 1 year,0.0
35000.0,2014-05-29,Debt consolidation,766.0,30.2%,883xx,NM,10+ years,0.0
6000.0,2011-01-07,debt_consolidation,658.0,5.08%,224xx,VA,< 1 year,0.0
11000.0,2018-12-04,Other,,47.96%,870xx,NM,< 1 year,0.0
13000.0,2017-05-16,debt_consolidation,,26.62%,953xx,CA,< 1 year,0.0
25000.0,2018-06-21,Other,,38.57%,922xx,CA,5 years,0.0
5000.0,2018-01-02,Home buying,613.0,44.8%,160xx,PA,< 1 year,0.0
7600.0,2017-02-24,credit_card,,32.68%,750xx,TX,< 1 year,0.0
10000.0,2018-08-11,Debt consolidation,,53.68%,890xx,NV,< 1 year,0.0
10000.0,2018-08-07,Debt consolidation,,20.86%,424xx,KY,< 1 year,0.0
20000.0,2016-02-03,credit_card,,36.6%,606xx,IL,5 years,0.0
15000.0,2017-11-09,Debt consolidation,723.0,20%,199xx,DE,< 1 year,0.0
8375.0,2017-07-04,credit_card,,39.04%,299xx,SC,5 years,0.0
2500.0,2017-12-07,Car financing,590.0,3.09%,296xx,SC,< 1 year,0.0
16975.0,2015-02-03,debt_consolidation,675.0,40%,460xx,IN,< 1 year,0.0
1000.0,2018-09-16,Business,,0.86%,109xx,NY,< 1 year,0.0
25000.0,2016-03-29,debt_consolidation,,13.67%,852xx,AZ,< 1 year,0.0
35000.0,2014-10-09,credit_card,657.0,43.88%,750xx,TX,< 1 year,0.0
10000.0,2018-10-16,Debt consolidation,,100%,212xx,MD,< 1 year,0.0
21000.0,2015-07-21,debt_consolidation,,44.89%,891xx,NV,< 1 year,0.0
11000.0,2017-07-15,debt_consolidation,,1.93%,044xx,ME,2 years,0.0
2000.0,2017-12-06,Debt consolidation,560.0,0%,551xx,MN,< 1 year,0.0
10000.0,2018-07-17,Other,,1.2%,975xx,OR,< 1 year,0.0
10000.0,2018-03-12,Debt consolidation,,8.08%,383xx,TN,< 1 year,0.0
9000.0,2018-11-13,Debt consolidation,,6.02%,316xx,GA,< 1 year,0.0
12000.0,2013-01-10,home_improvement,665.0,38.24%,297xx,SC,< 1 year,0.0
5000.0,2017-08-03,Debt consolidation,645.0,73.93%,334xx,FL,< 1 year,0.0
7500.0,2017-07-21,Debt consolidation,626.0,35.35%,287xx,NC,< 1 year,0.0
10000.0,2017-06-29,Other,644.0,5.08%,494xx,MI,< 1 year,0.0
5000.0,2018-05-29,Other,,38.95%,443xx,OH,< 1 year,0.0
20000.0,2015-03-23,other,,2.75%,785xx,TX,< 1 year,0.0
4500.0,2018-06-16,Other,,11.13%,486xx,MI,< 1 year,0.0
1500.0,2010-06-30,major_purchase,603.0,29.09%,756xx,TX,2 years,0.0
3000.0,2018-01-04,Other,584.0,15.2%,664xx,KS,< 1 year,0.0
6500.0,2018-01-19,Other,,0.93%,125xx,NY,< 1 year,0.0
4000.0,2015-09-29,other,,5.33%,027xx,MA,< 1 year,0.0
10000.0,2018-04-20,Credit card refinancing,,5.05%,112xx,NY,4 years,0.0
25000.0,2016-03-17,other,,58.53%,630xx,MO,< 1 year,0.0
6000.0,2018-08-06,Car financing,,9.59%,907xx,CA,< 1 year,0.0
5000.0,2016-02-18,debt_consolidation,,18.39%,207xx,MD,< 1 year,0.0
10000.0,2012-01-01,major_purchase,556.0,19.1%,781xx,TX,< 1 year,0.0
10000.0,2018-08-24,Credit card refinancing,,16.04%,797xx,TX,< 1 year,0.0
13000.0,2015-06-02,debt_consolidation,,21.12%,326xx,FL,< 1 year,0.0
20000.0,2014-11-03,debt_consolidation,686.0,14.35%,631xx,MO,< 1 year,0.0
20000.0,2018-05-26,Debt consolidation,,30.13%,199xx,DE,< 1 year,0.0
25000.0,2016-10-03,debt_consolidation,,45.09%,302xx,GA,< 1 year,0.0
20000.0,2016-03-15,debt_consolidation,,10.34%,127xx,NY,< 1 year,0.0
200000.0,2016-12-14,Business Loan,,-1%,900xx,CA,< 1 year,0.0
30000.0,2017-03-22,home_improvement,,4.51%,191xx,PA,< 1 year,0.0
18000.0,2017-03-02,Debt consolidation,707.0,106.42%,024xx,MA,< 1 year,0.0
12500.0,2015-10-02,debt_consolidation,,28.52%,957xx,CA,< 1 year,0.0
35000.0,2014-06-16,credit_card,688.0,24.25%,720xx,AR,< 1 year,0.0
2000.0,2016-09-24,Car financing,517.0,2.2%,301xx,GA,< 1 year,0.0
35000.0,2017-05-11,debt_consolidation,,25.79%,665xx,KS,5 years,0.0
1000.0,2014-12-05,other,608.0,0%,071xx,NJ,< 1 year,0.0
8000.0,2016-10-10,other,,2.61%,836xx,ID,< 1 year,0.0
2000.0,2017-04-26,vacation,,-1%,713xx,LA,,0.0
6000.0,2018-03-05,Debt consolidation,,9.44%,088xx,NJ,< 1 year,0.0
30000.0,2012-11-16,credit_card,692.0,36.32%,807xx,CO,< 1 year,0.0
40000.0,2018-06-29,Major purchase,,10.54%,981xx,WA,< 1 year,0.0
8000.0,2018-04-09,Debt consolidation,,36.43%,681xx,NE,< 1 year,0.0
15000.0,2018-10-18,Other,,23.07%,315xx,GA,< 1 year,0.0
13475.0,2016-10-16,credit_card,,-1%,015xx,MA,5 years,0.0
1000.0,2014-07-01,other,,-1%,363xx,AL,< 1 year,0.0
14000.0,2018-01-19,Other,,0.66%,283xx,NC,< 1 year,0.0
1000.0,2018-05-06,Other,,10.87%,068xx,CT,< 1 year,0.0
3000.0,2012-01-16,wedding,552.0,85.16%,294xx,SC,< 1 year,0.0
6000.0,2018-07-19,Other,,100%,637xx,MO,< 1 year,0.0
40000.0,2016-08-30,debt_consolidation,675.0,39.92%,554xx,MN,< 1 year,0.0
10000.0,2018-01-15,Debt consolidation,703.0,479.56%,291xx,SC,< 1 year,0.0
11800.0,2016-05-07,credit_card,,21.01%,750xx,TX,5 years,0.0
5000.0,2018-07-25,Moving and relocation,,44.54%,104xx,NY,< 1 year,0.0
30000.0,2017-09-23,Debt consolidation,657.0,28.02%,852xx,AZ,< 1 year,0.0
8000.0,2017-10-07,Debt consolidation,612.0,20.41%,958xx,CA,< 1 year,0.0
30000.0,2017-11-15,Other,736.0,1.74%,910xx,CA,< 1 year,0.0
10000.0,2018-10-01,Debt consolidation,,1.35%,195xx,PA,< 1 year,0.0
5000.0,2016-05-07,debt_consolidation,,3.63%,946xx,CA,< 1 year,0.0
25000.0,2018-10-18,Debt consolidation,,36.4%,781xx,TX,,0.0
3500.0,2017-02-27,Debt consolidation,589.0,52.35%,604xx,IL,< 1 year,0.0
20000.0,2018-04-08,Debt consolidation,,100%,181xx,PA,< 1 year,0.0
11425.0,2018-02-20,Car financing,,100%,553xx,MN,1 year,0.0
5000.0,2017-05-31,Business Loan,,-1%,272xx,NC,< 1 year,0.0
7500.0,2016-06-15,debt_consolidation,,35.52%,371xx,TN,< 1 year,0.0
15000.0,2018-10-20,Debt consolidation,,25.53%,010xx,MA,< 1 year,0.0
20000.0,2018-05-25,Debt consolidation,,9.09%,806xx,CO,< 1 year,0.0
5000.0,2014-03-05,credit_card,833.0,19.8%,221xx,VA,5 years,0.0
35000.0,2018-02-01,Home buying,,31.19%,206xx,MD,< 1 year,0.0
15000.0,2017-10-26,Business Loan,,-1%,773xx,TX,< 1 year,0.0
2500.0,2018-11-28,Debt consolidation,,12.6%,237xx,VA,5 years,0.0
15000.0,2016-01-16,debt_consolidation,,46.11%,980xx,WA,< 1 year,0.0
21000.0,2017-10-05,credit_card,,27.41%,541xx,WI,< 1 year,0.0
25000.0,2017-01-25,Debt consolidation,743.0,35.6%,550xx,MN,< 1 year,0.0
25000.0,2017-07-18,Debt consolidation,,100%,314xx,GA,< 1 year,0.0
4000.0,2015-07-12,moving,,13.27%,338xx,FL,< 1 year,0.0
2000.0,2014-12-02,major_purchase,512.0,6.12%,750xx,TX,< 1 year,0.0
5000.0,2017-10-05,debt_consolidation,,13.5%,922xx,CA,< 1 year,0.0
20000.0,2015-02-26,credit_card,666.0,18.33%,154xx,PA,< 1 year,0.0
6000.0,2015-01-24,Credit card refinancing,699.0,5.23%,921xx,CA,,0.0
10000.0,2017-04-19,debt_consolidation,,10.37%,731xx,OK,< 1 year,0.0
16000.0,2014-07-28,debt_consolidation,604.0,10.35%,191xx,PA,< 1 year,0.0
2500.0,2015-03-25,debt_consolidation,,2.73%,086xx,NJ,< 1 year,0.0
5000.0,2016-06-20,debt_consolidation,,88.41%,688xx,NE,< 1 year,0.0
19000.0,2018-08-03,Debt consolidation,,46.67%,070xx,NJ,< 1 year,0.0
10000.0,2015-11-13,other,,13.15%,728xx,AR,< 1 year,0.0
4000.0,2016-09-03,car,,4.96%,303xx,GA,5 years,0.0
20000.0,2014-07-28,debt_consolidation,788.0,8.14%,017xx,MA,5 years,0.0
6900.0,2016-08-03,medical,652.0,0%,333xx,FL,< 1 year,0.0
10000.0,2018-02-07,Credit card refinancing,,19.51%,303xx,GA,< 1 year,0.0
5500.0,2018-09-06,Debt consolidation,,46.49%,323xx,FL,< 1 year,0.0
7000.0,2018-05-15,Car financing,,17.2%,539xx,WI,< 1 year,0.0
35000.0,2018-12-07,Other,,2055.42%,980xx,WA,< 1 year,0.0
5000.0,2015-04-20,Other,,14.64%,486xx,MI,10+ years,0.0
15000.0,2018-12-05,Debt consolidation,,20.84%,201xx,VA,< 1 year,0.0
3000.0,2017-04-05,Debt consolidation,593.0,41.94%,960xx,CA,< 1 year,0.0
1500.0,2018-10-11,Debt consolidation,,21.63%,744xx,OK,< 1 year,0.0
4000.0,2015-10-25,debt_consolidation,,4.91%,442xx,OH,< 1 year,0.0
24550.0,2018-10-19,Car financing,,100%,480xx,MI,< 1 year,2.0
12000.0,2011-11-23,debt_consolidation,653.0,10.14%,283xx,NC,10+ years,0.0
8000.0,2015-10-30,debt_consolidation,,1.9%,465xx,IN,< 1 year,0.0
1000.0,2017-05-18,other,,28.23%,890xx,NV,,0.0
2000.0,2017-09-22,Car financing,,100%,971xx,CA,< 1 year,0.0
5000.0,2018-12-12,Other,,26.63%,908xx,CA,2 years,0.0
6000.0,2017-07-15,Other,625.0,5.39%,328xx,FL,< 1 year,0.0
20000.0,2016-07-22,debt_consolidation,,22.24%,333xx,FL,< 1 year,0.0
15000.0,2014-10-08,debt_consolidation,581.0,58.92%,229xx,VA,< 1 year,0.0
3000.0,2017-12-01,Debt consolidation,676.0,9.18%,303xx,GA,< 1 year,0.0
5000.0,2016-03-10,debt_consolidation,,297.91%,765xx,TX,< 1 year,0.0
1000.0,2018-09-27,Other,,100%,347xx,FL,< 1 year,0.0
3000.0,2017-05-26,debt_consolidation,,58.5%,191xx,PA,< 1 year,0.0
35000.0,2016-03-12,debt_consolidation,,20.92%,953xx,CA,< 1 year,0.0
25000.0,2017-03-23,other,,2.9%,302xx,GA,5 years,0.0
10000.0,2018-02-02,Debt consolidation,,28.77%,216xx,MD,< 1 year,0.0
31000.0,2018-01-06,Debt consolidation,730.0,11.62%,201xx,VA,,0.0
20000.0,2014-10-06,debt_consolidation,633.0,16.22%,100xx,NY,< 1 year,0.0
35000.0,2017-11-22,Home improvement,729.0,59.66%,302xx,GA,< 1 year,0.0
10000.0,2018-07-02,Debt consolidation,,100%,040xx,ME,< 1 year,0.0
10000.0,2017-08-09,Other,,100%,993xx,WA,< 1 year,0.0
7500.0,2014-10-21,debt_consolidation,641.0,9.33%,891xx,NV,< 1 year,0.0
25000.0,2018-11-18,Debt consolidation,,37.86%,894xx,NV,< 1 year,0.0
1000.0,2017-09-12,Vacation,,19.46%,212xx,MD,5 years,0.0
10450.0,2018-10-30,Car financing,,100%,277xx,NC,< 1 year,0.0
12000.0,2018-05-10,Debt consolidation,,31.25%,483xx,MI,< 1 year,0.0
6000.0,2015-09-24,car,,11.82%,403xx,KY,< 1 year,0.0
1000.0,2018-04-26,Credit card refinancing,,55.16%,774xx,TX,< 1 year,0.0
5675.0,2018-02-27,Other,,0%,585xx,ND,< 1 year,0.0
3000.0,2016-08-24,debt_consolidation,,39.41%,431xx,OH,< 1 year,0.0
10000.0,2018-03-01,Home improvement,,19.06%,281xx,NC,7 years,0.0
2500.0,2017-11-03,Other,677.0,6.2%,577xx,SD,< 1 year,0.0
15000.0,2015-10-17,debt_consolidation,,29.66%,553xx,MN,< 1 year,0.0
17000.0,2015-03-24,credit_card,,194.45%,127xx,NY,< 1 year,0.0
5000.0,2018-07-26,Debt consolidation,,11.45%,317xx,GA,< 1 year,0.0
15000.0,2008-11-07,horrible accident,605.0,44.04%,435xx,OH,< 1 year,0.0
9000.0,2017-12-01,Debt consolidation,642.0,18.41%,321xx,FL,< 1 year,0.0
10000.0,2016-06-28,debt_consolidation,,21.62%,551xx,MN,< 1 year,0.0
